"","FSC.A","FSC.H","FSC.W","BSC.A","BSC.H","BSC.W","DAPI","H2Db","HLA","Well","Annot","CB"
"2933",321382,91486.08,352,60565.75,17727.36,352,166.0701,1180.058,-3.730917,NA,"not_sorted",NA
"2934",466314.8,94850.56,461,181661.7,40887.84,461,574.7608,34837.9,-568.3892,NA,"not_sorted",NA
"2935",659828,141335,519,277749.7,61193.44,519,285.8454,49670.83,-288.8506,NA,"not_sorted",NA
"2936",682419.4,157637.8,498,308077.2,72784.32,498,221.9299,44471.61,-345.9854,NA,"not_sorted",NA
"2937",641820.8,160193.6,466,149221.3,36522.08,466,452.2093,17411.53,52.30279,NA,"not_sorted",NA
"2938",280837.5,98600.32,303,79142.06,24967.04,303,-1.2062,100318.7,979.2086,NA,"not_sorted",NA
"2939",507119.9,150980.5,402,80848.57,22792,402,97.00745,16843.02,-231.2757,NA,"not_sorted",NA
"2940",342022.2,109016.3,340,68798.96,21322.56,340,187.3306,70451.59,314.966,NA,"not_sorted",NA
"2941",591236.5,140033.6,484,196760.1,42394.24,484,372.0524,81561.85,24.19211,NA,"not_sorted",NA
"2942",564094.4,147264.3,462,168047.4,39793.6,462,552.4363,31813.85,479.9331,NA,"not_sorted",NA
"2943",339499,105107.5,342,102297.8,27985.44,342,17296,61312.75,254.1106,NA,"not_sorted",NA
"2944",382268.2,102708.5,383,89003.2,26122.88,383,161.1884,640.8159,-19.65855,NA,"not_sorted",NA
"2945",328017.5,107410.2,333,79106.29,23414.72,333,64.42471,107942.3,202.0448,NA,"not_sorted",NA
"2946",346828.2,115960.3,335,68945.27,21484.96,335,113.1153,118902.6,745.1531,NA,"not_sorted",NA
"2947",678571.8,161676.5,483,277114.8,66922.24,483,276.1737,50773.73,-980.9608,NA,"not_sorted",NA
"2948",526744.1,123565.1,466,178364.9,46110.4,466,268.3957,20832.97,-250.7682,NA,"not_sorted",NA
"2949",306549.2,104202.6,318,55164.14,18462.08,318,68.89233,14229.03,-131.8391,NA,"not_sorted",NA
"2950",592938.8,121912,490,292214.8,63588,490,377.4723,40318.16,-169.3502,NA,"not_sorted",NA
"2951",341024.2,100506.6,351,95245.06,29685.6,351,96.18252,20281.56,-200.7908,NA,"not_sorted",NA
"2952",386388.3,108841.6,374,76082.41,22877.12,374,4.988418,7732.822,-67.56847,NA,"not_sorted",NA
"2953",275931.5,87608.64,312,80098.77,26145.28,312,269.5518,4360.37,-131.8325,NA,"not_sorted",NA
"2954",334530.7,104984.3,340,87567.09,26604.48,340,110.7013,99435.19,1692.624,NA,"not_sorted",NA
"2955",687617.5,118431,562,329204.7,56334.88,562,1050.807,137916.1,1491.484,NA,"not_sorted",NA
"2956",360348,102094.7,372,66525.7,16507.68,372,70.52706,43570.33,-54.12574,NA,"not_sorted",NA
"2957",346258.1,123845.1,327,75555.41,24679.2,327,78.0089,70122.38,154.0761,NA,"not_sorted",NA
"2958",288472.4,89295.36,321,57729.25,18362.4,321,-33.79357,50510.64,-418.4066,NA,"not_sorted",NA
"2959",403106.4,123394.9,373,113387.3,34920.48,373,209.5627,81811.84,158.7963,NA,"not_sorted",NA
"2960",260808.4,96147.52,287,45099.35,15504.16,287,235.4191,55706.4,1081.841,NA,"not_sorted",NA
"2961",422269.6,112844.5,403,101562.4,24819.2,403,157.6951,82066.66,109.4419,NA,"not_sorted",NA
