Exp,Run_RNA,Run_epi,BC_RNA,plateform_code_rna,bio_name_rna,Well,BC_epi,Plate,Well,FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,FITC-A,Tomato-A,APC-A,APC-Cy7-A,DAPI-A,Alexa Fluor 700-A,facs_phenotype
exp6,N248,N232,,,,J01,p3-Day0-LCP11-cell-K4-J01,p3,J01,73427.89844,102106.3594,47129,88616.28906,96419.79688,60232,21488.05372,233.9882202,337.4116457,5846.354012,5265.249663,313.1063182,luminal
exp6,N248,N232,,,,K01,p3-Day0-LCP11-cell-K4-K01,p3,K01,78676.78125,114122.3359,45181,80486.71875,124408.0625,42399,19785.96813,208.6959666,891.5168847,12599.63151,3138.190461,1266.264991,luminal
exp6,N248,N232,,,,L01,p3-Day0-LCP11-cell-K4-L01,p3,L01,32347.77148,79706.11719,26597,32184.60156,80675.08594,26145,10544.40804,73.56322397,537.4111518,8113.995881,1092.921784,1110.946512,luminal
exp6,N248,N232,,,,M01,p3-Day0-LCP11-cell-K4-M01,p3,M01,62529.74219,90428.51563,45317,47476.65234,90908.36719,34226,17214.24221,70.59517715,1695.216342,10991.09648,1302.639923,974.9550736,luminal
exp6,N248,N232,,,,N01,p3-Day0-LCP11-cell-K4-N01,p3,N01,46319.91016,84545.92969,35905,38510.94141,84607.88281,29830,5775.411343,126.5706141,343.6876048,4874.882665,2024.888054,258.4792588,luminal
exp6,N248,N232,,,,O01,p3-Day0-LCP11-cell-K4-O01,p3,O01,36572.90234,72649.1875,32992,11580.83008,65007.38672,11675,7186.669798,89.32353181,92.17396011,3440.945269,2515.480339,259.4902161,luminal
exp6,N248,N232,,,,P01,p3-Day0-LCP11-cell-K4-P01,p3,P01,82225.78125,108344.8672,49737,88283.58594,98527.86719,58722,19022.23618,167.191697,536.5657406,12834.12605,2950.635832,1735.43687,luminal
exp6,N248,N232,,,,A02,p3-Day0-LCP11-cell-K4-A02,p3,A02,74261.46094,105157.6016,46281,179702.2031,98014.75781,120155,26959.72086,468.7125595,1758.626033,23900.51415,3658.136998,2621.010545,luminal
exp6,N248,N232,,,,B02,p3-Day0-LCP11-cell-K4-B02,p3,B02,30772.56055,79961.5625,25221,48398.15234,76654.78125,41378,11201.27099,108.4472805,619.0673351,7496.783565,1007.566088,607.5199464,luminal
exp6,N248,N232,,,,C02,p3-Day0-LCP11-cell-K4-C02,p3,C02,57780.45313,94377.28125,40123,107183.0625,96650.28125,72678,9597.624972,216.1705333,302.8465051,11406.44034,2015.586442,1178.471582,luminal
exp6,N248,N232,,,,D02,p3-Day0-LCP11-cell-K4-D02,p3,D02,38821.51172,101682.8516,25021,79877.5625,94474.92969,55410,10230.33784,209.5374738,557.7790924,13817.54845,4388.693613,1286.050853,luminal
exp6,N248,N232,,,,E02,p3-Day0-LCP11-cell-K4-E02,p3,E02,38501.19141,81813.625,30841,32859.72266,73906.74219,29138,15986.57972,52.9497312,343.2395818,7755.086683,775.2447075,555.7416728,luminal
exp6,N248,N232,,,,F02,p3-Day0-LCP11-cell-K4-F02,p3,F02,112475.0938,129527.7969,56908,163295.625,116305.5859,92014,28717.66048,334.218377,1576.385529,26924.6954,3648.571446,2374.469907,luminal
exp6,N248,N232,,,,G02,p3-Day0-LCP11-cell-K4-G02,p3,G02,54377.05078,101743.1094,35026,74886.91406,97632.46875,50268,10649.53878,224.3535454,725.1716386,8476.262673,4025.100793,989.4736959,luminal
exp6,N248,N232,,,,H02,p3-Day0-LCP11-cell-K4-H02,p3,H02,40485.90234,83940.78125,31609,51901.79297,79778.5,42636,4543.075478,117.0981148,1015.848559,6750.685691,1027.642789,911.6802562,luminal
exp6,N248,N232,,,,I02,p3-Day0-LCP11-cell-K4-I02,p3,I02,37321.83203,91190.95313,26822,50045.21094,94566.72656,34682,5732.951687,189.4219847,668.9519864,9935.118392,1602.674877,799.7012016,luminal
exp6,N248,N232,,,,J02,p3-Day0-LCP11-cell-K4-J02,p3,J02,75061.35156,125547.9766,39182,104953.0313,115214.6875,59699,17110.70553,183.6802275,1436.307201,12228.72999,1777.625621,1339.940549,luminal
exp6,N248,N232,,,,K02,p3-Day0-LCP11-cell-K4-K02,p3,K02,68996.20313,114070.0078,39640,74668.66406,108758.6172,44994,8031.615363,203.9521442,876.3597833,11399.34898,4304.178623,1243.955218,luminal
exp6,N248,N232,,,,L02,p3-Day0-LCP11-cell-K4-L02,p3,L02,42674.45313,83693.82813,33416,32998.42969,82208.82031,26306,9696.414928,114.6929965,314.4668314,8174.541504,595.4531275,275.2811354,luminal
exp6,N248,N232,,,,M02,p3-Day0-LCP11-cell-K4-M02,p3,M02,50433.11328,87047.25781,37970,31899.42188,86294.09375,24226,7047.558473,73.74694026,608.7349966,7922.242275,885.3911911,804.7075397,luminal
exp6,N248,N232,,,,N02,p3-Day0-LCP11-cell-K4-N02,p3,N02,31121.0918,89176.33594,22871,93063.74219,106929.1563,57038,12177.05599,189.9346945,1865.759617,14564.93027,1505.224213,1146.45041,luminal
exp6,N248,N232,,,,O02,p3-Day0-LCP11-cell-K4-O02,p3,O02,53581.71094,93478.79688,37565,46610.44141,94891.79688,32191,8931.151102,101.3322122,361.000181,11632.79399,1931.452075,783.9540769,luminal
exp6,N248,N232,,,,P02,p3-Day0-LCP11-cell-K4-P02,p3,P02,108096.1719,132969.0313,53277,115665.7109,120601.2109,62854,35809.61092,387.4838983,918.3307017,11448.8639,5133.298303,785.1433693,luminal
exp6,N248,N232,,,,A03,p3-Day0-LCP11-cell-K4-A03,p3,A03,55895.83984,94832.5,38628,64887.18359,92102.10156,46171,5816.431832,128.9362587,727.45421,7563.69979,1103.098173,760.5207609,luminal
exp6,N248,N232,,,,B03,p3-Day0-LCP11-cell-K4-B03,p3,B03,49382.0625,85260.10156,37958,38068.62109,79548.03906,31363,7826.135298,45.45844473,1163.676546,6588.377411,622.9351392,505.9264219,luminal
exp6,N248,N232,,,,C03,p3-Day0-LCP11-cell-K4-C03,p3,C03,82347.71875,104440.2344,51673,77225.58594,103089.0938,49094,24223.24356,252.5326945,919.7653458,20650.26476,2665.207066,1583.868638,luminal
exp6,N248,N232,,,,D03,p3-Day0-LCP11-cell-K4-D03,p3,D03,80859.875,109190.4844,48532,99923.58594,106311.7656,61598,29791.19644,220.4185494,795.4455043,17510.73974,3471.420214,1831.600224,luminal
exp6,N248,N232,,,,E03,p3-Day0-LCP11-cell-K4-E03,p3,E03,46523.75,98404.99219,30984,98687.80469,86650.64844,74640,18700.94835,198.6906279,823.4097433,9788.102227,1832.78961,735.6094528,luminal
exp6,N248,N232,,,,F03,p3-Day0-LCP11-cell-K4-F03,p3,F03,68338.27344,93677.28125,47809,63726.09375,90077.50781,46364,19415.61339,94.72556519,944.8727803,11028.18914,1302.655003,1167.753433,luminal
exp6,N248,N232,,,,G03,p3-Day0-LCP11-cell-K4-G03,p3,G03,90639.64063,143012.3281,41536,77103.35938,151825.1875,33282,7135.530023,188.0492894,944.962576,13467.38861,1925.723279,1835.780661,luminal
exp6,N248,N232,,,,H03,p3-Day0-LCP11-cell-K4-H03,p3,H03,34017.62109,79196.40625,28150,47293.32031,72751.09375,42603,3815.004363,155.981116,364.8935845,5121.771536,919.0527775,676.9701563,luminal
exp6,N248,N232,,,,I03,p3-Day0-LCP11-cell-K4-I03,p3,I03,87967.88281,138343.8125,41672,99922.60938,105925.5234,61822,11560.80529,229.5279103,1351.111428,16183.4305,1669.007979,1650.26602,luminal
exp6,N248,N232,,,,J03,p3-Day0-LCP11-cell-K4-J03,p3,J03,83044.78125,122406.1719,44462,85777.10156,109599.8984,51291,10592.12676,146.1319846,713.1944197,10978.98117,1673.407977,1663.968993,luminal
exp6,N248,N232,,,,K03,p3-Day0-LCP11-cell-K4-K03,p3,K03,83699.98438,133240.1094,41169,81327.71094,142904.0469,37297,14955.194,174.5956363,1387.651813,16570.49651,2751.690429,1377.739669,luminal
exp6,N248,N232,,,,L03,p3-Day0-LCP11-cell-K4-L03,p3,L03,67687.625,135486.8906,32741,95574.10156,126293.8672,49595,15096.55574,180.6051774,2228.292473,21020.14138,2297.446312,2059.220098,luminal
exp6,N248,N232,,,,M03,p3-Day0-LCP11-cell-K4-M03,p3,M03,76977.8125,122435.1563,41204,80337.34375,129634.8125,40614,10271.18241,244.1812463,433.4389564,8787.440205,4174.379543,1096.943116,luminal
exp6,N248,N232,,,,N03,p3-Day0-LCP11-cell-K4-N03,p3,N03,40219.26953,90316.95313,29184,45651.11328,79681.24219,37547,11342.34318,103.2654874,364.3654394,5378.138564,1222.667274,787.7717046,luminal
exp6,N248,N232,,,,O03,p3-Day0-LCP11-cell-K4-O03,p3,O03,40043.64063,85938.375,30537,62583.43359,75328.16406,54448,13114.94962,151.1867164,625.3702469,11554.37807,931.6691976,801.8821777,luminal
exp6,N248,N232,,,,P03,p3-Day0-LCP11-cell-K4-P03,p3,P03,90001.73438,104990.2734,56180,101123.4766,103987.5156,63731,21201.3665,112.7069259,1393.761445,15698.07972,1393.307518,2658.958832,luminal
exp6,N248,N232,,,,A04,p3-Day0-LCP11-cell-K4-A04,p3,A04,49658.70313,103938.9609,31311,82966.03906,91861.17188,59190,22539.95419,194.6202341,1190.470668,16834.13008,1132.830345,1457.081532,luminal
exp6,N248,N232,,,,B04,p3-Day0-LCP11-cell-K4-B04,p3,B04,51150.19141,105847.1484,31670,98374.49219,94423.84375,68278,24974.81807,223.8126949,98.25173976,14313.95396,1581.640252,1626.727322,luminal
exp6,N248,N232,,,,C04,p3-Day0-LCP11-cell-K4-C04,p3,C04,70623.28125,98568.17969,46956,105692.1719,92120.625,75191,8802.945628,247.2059664,1701.369479,5580.213217,4800.392022,524.8522253,luminal
exp6,N248,N232,,,,D04,p3-Day0-LCP11-cell-K4-D04,p3,D04,49252.83984,86727.77344,37218,38751.5,89103.16406,28502,8792.780266,47.15745501,1148.673727,9534.498888,953.7224035,1103.198961,luminal
exp6,N248,N232,,,,E04,p3-Day0-LCP11-cell-K4-E04,p3,E04,35615.58203,86605.42188,26951,62100.37109,87773.85156,46367,10714.75769,193.838268,628.2988654,13965.23463,1939.963753,868.8013463,luminal
exp6,N248,N232,,,,F04,p3-Day0-LCP11-cell-K4-F04,p3,F04,58498.44141,87702.83594,43713,46429.05078,86516.1875,35170,8214.590578,45.52424833,726.7544262,8420.940802,849.5820198,1056.515258,luminal
exp6,N248,N232,,,,G04,p3-Day0-LCP11-cell-K4-G04,p3,G04,75943.14063,100974.0234,49290,100506.5547,108497.8828,60709,18515.9791,200.7220634,823.3659362,11185.96915,1428.713631,725.4055537,luminal
exp6,N248,N232,,,,H04,p3-Day0-LCP11-cell-K4-H04,p3,H04,41325.83203,85226.5625,31778,22674.7207,81083.125,18327,2589.189759,46.5231843,267.4593014,6105.895066,1527.876987,353.8237885,luminal
exp6,N248,N232,,,,I04,p3-Day0-LCP11-cell-K4-I04,p3,I04,81328.52344,114462.5,46565,103571.75,101122.9922,67123,19858.39582,256.3025972,1539.94126,17419.51836,2179.733707,1745.311397,luminal
exp6,N248,N232,,,,J04,p3-Day0-LCP11-cell-K4-J04,p3,J04,39338.39063,85085.17969,30300,47724,83622.27344,37402,8628.788632,126.2662631,168.2224252,3434.575813,1076.158432,301.9571147,luminal
exp6,N248,N232,,,,K04,p3-Day0-LCP11-cell-K4-K04,p3,K04,32990.23047,88768.58594,24356,46542.54297,85375.54688,35727,10095.56358,115.630365,314.6205372,5374.400003,1859.005434,421.3683273,luminal
exp6,N248,N232,,,,L04,p3-Day0-LCP11-cell-K4-L04,p3,L04,68156.27344,102456.4141,43596,86493.92969,89892.89844,63058,21852.89759,180.8965918,1074.025963,16407.67327,3628.462587,2297.585697,luminal
exp6,N248,N232,,,,M04,p3-Day0-LCP11-cell-K4-M04,p3,M04,59346.5625,108978.5781,35689,124364.6719,107126.0313,76082,15387.00376,276.0586974,1136.546657,8663.853883,2291.253674,1023.023088,luminal
exp6,N248,N232,,,,N04,p3-Day0-LCP11-cell-K4-N04,p3,N04,42075.67188,78088.78906,35312,32983.88281,79334.67188,27247,11819.4162,107.3002559,495.9973065,6168.726611,667.8806744,1191.368277,luminal
exp6,N248,N232,,,,O04,p3-Day0-LCP11-cell-K4-O04,p3,O04,32663.54102,107090.7969,19989,106058.8359,94940.26563,73211,26287.89102,271.5503453,1247.652305,11652.37805,1782.033502,1667.060607,luminal
exp6,N248,N232,,,,P04,p3-Day0-LCP11-cell-K4-P04,p3,P04,23647.25977,80210.48438,19321,74269.02344,77119.10156,63114,22606.03967,116.9573807,271.0042397,10449.67838,1279.247499,791.7870329,luminal
exp6,N248,N232,,,,A05,p3-Day0-LCP11-cell-K4-A05,p3,A05,45934.98047,81786.42969,36808,39931.99219,82570.30469,31694,5176.080094,85.41328778,419.6980293,9918.329197,723.1237249,1238.077424,luminal
exp6,N248,N232,,,,B05,p3-Day0-LCP11-cell-K4-B05,p3,B05,47646.69141,92073.28125,33914,42401.60938,87469.92188,31769,13524.09141,140.5681071,716.1974514,11151.92904,890.9946396,1198.819002,luminal
exp6,N248,N232,,,,C05,p3-Day0-LCP11-cell-K4-C05,p3,C05,59483.0625,103031.0313,37836,104229.4141,96808.09375,70560,18429.82034,249.5518773,408.0278762,5528.078058,1962.793408,469.7241492,luminal
exp6,N248,N232,,,,D05,p3-Day0-LCP11-cell-K4-D05,p3,D05,40648.79297,96748.11719,27535,69558.70313,101405.8672,44954,11584.38046,163.8174418,152.5757761,8109.28859,1494.110977,817.4933038,luminal
exp6,N248,N232,,,,E05,p3-Day0-LCP11-cell-K4-E05,p3,E05,39766.08984,80955.21875,32192,28392.87109,84124.74219,22119,6385.443293,94.72576543,458.4162763,7195.640131,829.4507604,747.7328181,luminal
exp6,N248,N232,,,,F05,p3-Day0-LCP11-cell-K4-F05,p3,F05,47305.44141,85887.89063,36096,31610.36133,85066.17188,24353,5263.620946,41.59570966,92.99376795,4608.720831,3019.519409,357.7489862,luminal
exp6,N248,N232,,,,G05,p3-Day0-LCP11-cell-K4-G05,p3,G05,46445.49219,96495.42969,31544,48080.96094,99345.28906,31718,4856.498142,224.2566992,577.8723826,7532.156014,2332.114471,1003.308594,luminal
exp6,N248,N232,,,,H05,p3-Day0-LCP11-cell-K4-H05,p3,H05,29900.78125,79563.83594,24629,46672.51953,72865.07813,41978,19168.78197,133.6630975,677.7241799,9628.069238,1114.121866,785.256712,luminal
exp6,N248,N232,,,,I05,p3-Day0-LCP11-cell-K4-I05,p3,I05,74431.63281,106768.9141,45687,92754.3125,97404.88281,62407,29978.06144,194.72687,928.3077941,20921.62714,4317.196455,2841.820775,luminal
exp6,N248,N232,,,,J05,p3-Day0-LCP11-cell-K4-J05,p3,J05,40318.46094,83018.4375,31828,36571.91016,84387.60938,28402,4809.727996,120.8944301,832.2504141,6739.131443,1877.032283,1209.343207,luminal
exp6,N248,N232,,,,K05,p3-Day0-LCP11-cell-K4-K05,p3,K05,42932.89063,97290.79688,28920,93669.99219,95483.92188,64291,19731.29267,258.7843505,1077.790132,8360.529795,3857.024064,690.7926634,luminal
exp6,N248,N232,,,,L05,p3-Day0-LCP11-cell-K4-L05,p3,L05,54288.78125,109590.9375,32465,106303.2734,89225.04688,78080,34928.66406,237.5635972,442.062488,10520.09268,3848.444891,1342.31756,luminal
exp6,N248,N232,,,,M05,p3-Day0-LCP11-cell-K4-M05,p3,M05,94612.70313,142879.4219,43397,86628.76563,136964.2031,41451,20391.52062,257.9393969,1397.642692,12339.74322,3635.539233,1791.480726,luminal
exp6,N248,N232,,,,N05,p3-Day0-LCP11-cell-K4-N05,p3,N05,69964.44531,100771.1875,45501,57580.17188,99529.83594,37914,8234.749368,97.37754625,1982.378742,11612.13462,3758.29793,648.9088181,luminal
exp6,N248,N232,,,,O05,p3-Day0-LCP11-cell-K4-O05,p3,O05,70944.51563,120585.625,38557,71133.98438,119479.1328,39018,12614.43857,227.3390383,728.1905988,10750.23675,5082.067624,982.9751913,luminal
exp6,N248,N232,,,,P05,p3-Day0-LCP11-cell-K4-P05,p3,P05,75441.73438,103073.9844,47967,103614.4297,101075.8125,67182,10743.64688,259.6172294,1424.189791,13065.27564,2567.199303,1551.795134,luminal
exp6,N248,N232,,,,A06,p3-Day0-LCP11-cell-K4-A06,p3,A06,31847.27148,78986.63281,26424,59699.62109,77674.69531,50370,6693.928118,117.5728333,224.3901629,7513.747529,1028.300747,423.872674,luminal
exp6,N248,N232,,,,B06,p3-Day0-LCP11-cell-K4-B06,p3,B06,32622.5918,95185.17188,22461,73567.71094,117144.9219,41157,12825.37844,180.036955,1573.928148,15169.72403,1713.443112,1580.404489,luminal
exp6,N248,N232,,,,C06,p3-Day0-LCP11-cell-K4-C06,p3,C06,30000.88086,92983.58594,21145,59602.62109,96950.04688,40290,7219.441027,111.7296386,627.7246161,6359.685421,3692.253512,838.6072792,luminal
exp6,N248,N232,,,,D06,p3-Day0-LCP11-cell-K4-D06,p3,D06,47390.07031,91125.98438,34082,73233.0625,88520.46094,54218,17700.34415,184.3095674,1132.075058,6846.64022,1271.052398,830.0468,luminal
exp6,N248,N232,,,,E06,p3-Day0-LCP11-cell-K4-E06,p3,E06,33178.60156,81046.36719,26829,58277.60156,81842.89844,46666,13409.01189,167.7914517,1910.329401,8829.926992,1418.230838,1089.770712,luminal
exp6,N248,N232,,,,F06,p3-Day0-LCP11-cell-K4-F06,p3,F06,77299.95313,102160.3906,49588,99559.83594,97776.95313,66731,16049.17173,220.0622184,1622.454447,15260.22916,1442.393307,1182.518405,luminal
exp6,N248,N232,,,,G06,p3-Day0-LCP11-cell-K4-G06,p3,G06,45267.95313,85829.03906,34565,34079.01172,90253.0625,24746,3224.863162,125.9519604,479.879078,5552.214455,3567.92162,346.8566109,luminal
exp6,N248,N232,,,,H06,p3-Day0-LCP11-cell-K4-H06,p3,H06,43951.17969,79137.96094,36397,25995.03125,77712.35938,21922,8355.95124,125.1780445,983.8798156,3954.273625,1538.747457,597.4104442,luminal
exp6,N248,N232,,,,I06,p3-Day0-LCP11-cell-K4-I06,p3,I06,39930.80078,103043.9922,25396,43321.17188,107431.6641,26427,12584.6226,82.39470828,561.6444182,8290.645681,2148.083613,689.3138763,luminal
exp6,N248,N232,,,,J06,p3-Day0-LCP11-cell-K4-J06,p3,J06,54713.75,123148.6875,29117,122508.0938,109839.125,73095,23021.11502,317.0415244,1676.070937,14856.64231,3732.063429,1888.317554,luminal
exp6,N248,N232,,,,K06,p3-Day0-LCP11-cell-K4-K06,p3,K06,39504.01172,87843.88281,29472,64175.20313,77973.00781,53939,5762.421452,160.4577765,1984.625341,9704.211281,1331.053322,1017.440562,luminal
exp6,N248,N232,,,,L06,p3-Day0-LCP11-cell-K4-L06,p3,L06,57912.40234,99573.60156,38116,218065.7031,82822.30469,172552,24190.26298,433.6772416,552.284941,7536.219028,1661.004063,486.1011283,luminal
exp6,N248,N232,,,,M06,p3-Day0-LCP11-cell-K4-M06,p3,M06,96349.89063,138762.4688,45505,136572.125,130496.9063,68587,16571.75567,391.5288234,1032.710873,8530.823585,5089.621603,767.2948358,luminal
exp6,N248,N232,,,,N06,p3-Day0-LCP11-cell-K4-N06,p3,N06,91190.19531,121658.7109,49123,154562.7188,126709.6484,79942,23522.6315,250.7435181,1178.231738,15665.92401,2131.521778,1699.465765,luminal
exp6,N248,N232,,,,O06,p3-Day0-LCP11-cell-K4-O06,p3,O06,55280.67969,85752.57031,42248,39040.5625,82377.48438,31059,8651.677195,86.34122372,913.7726951,11101.01025,1038.602164,965.5200799,luminal
exp6,N248,N232,,,,P06,p3-Day0-LCP11-cell-K4-P06,p3,P06,32205.81055,95447.92969,22113,122693.3672,93637.42188,85872,8042.213084,220.8015699,463.9677407,10004.794,1989.471577,1496.888688,luminal
exp6,N248,N232,,,,A07,p3-Day0-LCP11-cell-K4-A07,p3,A07,77861.42188,105210.8516,48500,89154.64063,104351.3125,55992,19816.56724,284.2017065,652.43434,6916.11395,4855.919175,419.7499789,luminal
exp6,N248,N232,,,,B07,p3-Day0-LCP11-cell-K4-B07,p3,B07,27674.01172,78782.15625,23021,35673.69141,76557.4375,30538,13055.08071,136.7014802,620.3328232,8635.353258,735.4746285,491.2072782,luminal
exp6,N248,N232,,,,C07,p3-Day0-LCP11-cell-K4-C07,p3,C07,37279.0625,84771.70313,28820,62941.36328,79414.0625,51942,4308.883807,119.3496125,262.2535531,4024.062124,4362.88619,590.0441201,luminal
exp6,N248,N232,,,,D07,p3-Day0-LCP11-cell-K4-D07,p3,D07,119117.1797,148012.2813,52742,119450.6563,128503.7266,60919,21139.62366,243.8831347,1855.792593,17527.5348,3051.398087,2119.510283,luminal
exp6,N248,N232,,,,E07,p3-Day0-LCP11-cell-K4-E07,p3,E07,83550.74219,111991.1172,48893,127157.3047,98311.57813,84765,26818.90311,305.4194864,2229.816911,19924.58432,3748.721547,1868.607702,luminal
exp6,N248,N232,,,,F07,p3-Day0-LCP11-cell-K4-F07,p3,F07,58789.64063,94977.03125,40566,46018.74219,92705.15625,32532,10047.64599,88.3633564,706.5754549,8657.05648,1271.733089,956.6451171,luminal
exp6,N248,N232,,,,G07,p3-Day0-LCP11-cell-K4-G07,p3,G07,43907.5,81945.66406,35115,50106.32031,79450.48438,41331,14793.10092,105.2035581,961.6230775,11313.3518,1027.629307,1070.899668,luminal
exp6,N248,N232,,,,H07,p3-Day0-LCP11-cell-K4-H07,p3,H07,65803.92188,96791.0625,44555,87576.45313,92401.22656,62114,16588.72713,191.6117983,691.4523979,9864.016174,2472.285318,906.8689046,luminal
exp6,N248,N232,,,,I07,p3-Day0-LCP11-cell-K4-I07,p3,I07,92046.5,145358.0469,41500,106952.2031,142324.9688,49248,14681.74366,298.7147188,1622.720397,20570.51017,1927.980913,2266.426181,luminal
exp6,N248,N232,,,,J07,p3-Day0-LCP11-cell-K4-J07,p3,J07,93856.49219,117850.6484,52193,136696.2813,109567.0156,81763,36077.27611,294.880042,2535.787538,23185.90988,2962.877707,2954.220713,luminal
exp6,N248,N232,,,,K07,p3-Day0-LCP11-cell-K4-K07,p3,K07,75674.69531,130346.3281,38048,98660.64063,124726.5391,51840,15521.05878,203.8621651,1201.584716,10866.0966,1861.2818,1676.801132,luminal
exp6,N248,N232,,,,L07,p3-Day0-LCP11-cell-K4-L07,p3,L07,92274,113387,53333,118556.3125,114007.2266,68151,21172.67413,267.7380605,1074.190901,18576.06463,5086.357786,1371.677891,luminal
exp6,N248,N232,,,,M07,p3-Day0-LCP11-cell-K4-M07,p3,M07,90636.91406,117346.8672,50619,72039.96094,106030.2969,44527,17217.97285,161.2304393,1088.989882,11872.19757,1665.416698,1047.058957,luminal
exp6,N248,N232,,,,N07,p3-Day0-LCP11-cell-K4-N07,p3,N07,71302.14063,101927.3047,45845,91871.60938,112462.3672,53537,15839.22621,196.5029063,1788.773792,16311.98324,3927.805989,2028.115541,luminal
exp6,N248,N232,,,,O07,p3-Day0-LCP11-cell-K4-O07,p3,O07,62247.64063,99986.8125,40800,46876.22266,108377.9063,28346,14498.56902,146.0762646,1039.255623,10429.55635,2446.779813,971.9435941,luminal
exp6,N248,N232,,,,P07,p3-Day0-LCP11-cell-K4-P07,p3,P07,95502.67969,128350.0859,48764,169778.1406,116804.6719,95258,29749.82573,338.3587107,2536.46882,25236.07076,4060.718133,3742.966662,luminal
exp6,N248,N232,,,,A08,p3-Day0-LCP11-cell-K4-A08,p3,A08,62620.74219,97849.67188,41941,63823.09375,94899.84375,44075,16281.25074,152.9741423,881.6770635,14350.99888,1380.639511,1666.517924,luminal
exp6,N248,N232,,,,B08,p3-Day0-LCP11-cell-K4-B08,p3,B08,37901.5,81110,30624,35303.15234,75342.82813,30708,12216.64212,97.60449492,747.7210481,6555.784963,530.8144813,1176.477932,luminal
exp6,N248,N232,,,,C08,p3-Day0-LCP11-cell-K4-C08,p3,C08,44843.89063,85534.77344,34359,39593.46094,83078.71094,31233,16547.7043,96.4109041,1075.354145,14022.00649,843.027585,926.9955125,luminal
exp6,N248,N232,,,,D08,p3-Day0-LCP11-cell-K4-D08,p3,D08,33632.69141,78570.99219,28053,36014.16016,80757.67969,29226,4084.780637,88.43714697,248.0519371,6809.200045,1228.573803,666.1084177,luminal
exp6,N248,N232,,,,E08,p3-Day0-LCP11-cell-K4-E08,p3,E08,82556.10938,103906.2344,52070,96285.10938,80115.54688,78763,6347.77461,201.3387906,1416.477954,18968.6694,2393.982477,1757.280651,luminal
exp6,N248,N232,,,,F08,p3-Day0-LCP11-cell-K4-F08,p3,F08,47461.96094,86036.21094,36153,43222.23047,86165.72656,32874,12364.89076,120.2192673,703.460074,9772.330322,885.2895747,885.8021943,luminal
